,Ticker,5_Day_CI,5_Day_EV,5_Day_RMSE,7_Day_CI,7_Day_EV,7_Day_RMSE,10_Day_CI,10_Day_EV,10_Day_RMSE,15_Day_CI,15_Day_EV,15_Day_RMSE,30_Day_CI,30_Day_EV,30_Day_RMSE
0,LUMN,0.7634782608695653,0.5478260869565217,0.1737852741888511,0.3617391304347826,0.5095652173913043,0.2227859167077888,0.006956521739130435,0.5078260869565218,0.2706540977359524,0.0,0.5078260869565218,0.31501730122033667,0.0,0.5078260869565218,0.3663167201693426
1,VZ,0.979557069846678,0.48211243611584326,0.12477840524236393,0.9716070414537195,0.5161839863713799,0.07768663363638045,0.9119818285065304,0.5485519591141397,0.0656061882818282,0.4452015900056786,0.532084043157297,0.08889068564973879,0.0,0.5190232822260079,0.13301551635094716
2,T,0.9784213515048268,0.48779102782509937,0.11720533014660872,0.9596819988642816,0.5088018171493469,0.08579808586601863,0.7637705848949461,0.5536626916524702,0.09162262503292058,0.31118682566723455,0.5343554798409994,0.12012994024842961,0.0,0.5292447473026689,0.16421860813518446
3,DIS,0.9483248154457694,0.4991482112436116,0.12833500763138356,0.8273708120386144,0.501419647927314,0.12688736769915476,0.5644520159000568,0.49744463373083475,0.1496246295807856,0.22998296422487224,0.5025553662691652,0.18182445635164682,0.0,0.4991482112436116,0.22541759243083007
4,TTWO,0.8489494605337876,0.5150482680295286,0.13645121611097935,0.5570698466780238,0.5150482680295286,0.17878447537688336,0.06360022714366836,0.5082339579784213,0.22415417416997416,0.0,0.5082339579784213,0.26738598014702475,0.0,0.5082339579784213,0.3180288891126231
5,NFLX,0.740488358886996,0.5258375922771152,0.19763621148590807,0.48608745031232253,0.5212947189097104,0.23888084190917222,0.10618966496308915,0.5195911413969335,0.2818122096122489,0.0,0.5195911413969335,0.3228928981902314,0.0,0.5195911413969335,0.371416026949099
6,ATVI,0.8886996024985804,0.511641113003975,0.12468971868145091,0.6990346394094265,0.5207268597387847,0.1490660358087579,0.30607609312890405,0.5201590005678591,0.18618656929668598,0.06132879045996593,0.5212947189097104,0.22531570201274026,0.001135718341851221,0.5105053946621237,0.2731748879073152
7,LYV,0.80465644520159,0.5053946621237932,0.24621704079641388,0.5474162407722885,0.5156161272004542,0.27378379056796126,0.2924474730266894,0.5161839863713799,0.3067743958976215,0.001135718341851221,0.5127768313458262,0.34078392744942554,0.0,0.5127768313458262,0.38298093532331917
8,EA,0.9204997160704146,0.5070982396365701,0.10263844938143281,0.737649063032368,0.5440090857467348,0.130700132607982,0.27995457126632595,0.5281090289608177,0.1715224346719102,0.0005678591709256105,0.5258375922771152,0.21313836212882661,0.0,0.5258375922771152,0.2630145472768027
9,WBD,0.0,0.5274725274725275,0.3211962549746721,0.0,0.5274725274725275,0.3827582210939831,0.0,0.5274725274725275,0.43704978695262636,0.0,0.5274725274725275,0.4851806421566286,0.0,0.5274725274725275,0.5394869161486742
